Tweet;Tweet_Parsed;True_Label;Pred_Label
spesifikasi iphone x lebih unggul dari segi performa;spesifikasi lebih unggul segi performa;spesifikasi positif;general positif
kecewa karena gak ada pemindai sidik jari;kecewa tidak pemindai sidik jari;spesifikasi negatif;general negatif
kecewa banget beberapa fitur dihilangkan oleh iphone;kecewa fitur dihilangkan;spesifikasi negatif;general positif
kenapa kalo mau upgrade storage di icloud harus bayar;upgrade storage icloud harus bayar;spesifikasi negatif;harga negatif
gaada tempat buat sd card ga kaya android;tidak sd card tidak kaya android;spesifikasi negatif;general negatif
ribet banget harus pake splitter soalnya gabisa charge dan dengerin lagu secara bersamaan;ribet harus splitter gabisa charge dengerin lagu bersamaan;spesifikasi negatif;baterai negatif
kenapa sih pemindai sidik jarinya diilangin padahal hari gini kan pake masker mulu jadi ribet kalo pake pemindai wajah;pemindai sidik jarinya diilangin gini masker mulu ribet pemindai wajah;spesifikasi negatif;general negatif
sumpah ya kenapa iphone tuh ukuran RAM nya segede semut;tuh ukuran ram segede semut;spesifikasi negatif;general positif,spesifikasi positif
keren deh kamera nya walaupun minim cahaya tetep memuaskan banget hasil fotonya terang dan jelas;keren deh kamera walaupun minim cahaya tetep memuaskan hasil fotonya terang jelas;kamera positif;kamera negatif
kamera nya keren abis;kamera keren abis;kamera positif;kamera negatif
kalo soal kamera gak usah ragu lagi sama iphone;kamera tidak ragu;kamera positif;kamera negatif
banyak yang ngeluh bentuk kamera nya kaya minuman bubble milk tea;ngeluh bentuk kamera kaya minuman bubble milk tea;kamera negatif;general positif,kamera positif
kamera ip11 tuh hasil fotonya tuh warnanya jadi lebih kuning gitu aneh;kamera ip tuh hasil fotonya tuh warnanya lebih kuning aneh;kamera negatif;kamera positif,general negatif
hasil foto iphone 11 kurang bagus kalo gak ada cahaya matahari;hasil foto kurang bagus tidak cahaya matahari;kamera negatif;kamera positif
bagusan kamera samsung kemanamana daripada iphone x;bagusan kamera samsung kemanamana;kamera negatif;kamera positif
kamera swafoto iphone 11 kurang mantap nih autofokusnya;kamera swafoto kurang mantap autofokusnya;kamera negatif;kamera positif
tingkat eksposur kamera ip11 kurang sempurna dibandingkan samsung s10;tingkat eksposur kamera ip kurang sempurna dibandingkan samsung;kamera negatif;kamera positif
kalo foto didalem ruangan hasilnya kurang mantap nih;foto didalem ruangan hasilnya kurang mantap;kamera negatif;kamera positif
pas awal pake tuh baterai hemat banget bisa tahan seharian;pas tuh baterai hemat bisa tahan seharian;baterai positif;baterai negatif
baterainya tahan lama banget;baterainya tahan;baterai positif;baterai negatif
baterai iphone 11 gue masih aman ko walaupun dipake sepuluh jam nonton video;baterai gue aman walaupun sepuluh jam nonton video;baterai positif;baterai negatif,kamera positif
lumayan awet sih baterenya dipake main pubg berjam jam;lumayan awet baterenya main pubg berjam jam;baterai positif;general positif
gue tepuk tangan sih batere nya ada peningkatan dibanding versi sebelumnya;gue tepuk tangan batere peningkatan dibanding versi;baterai positif;general positif
baterenya ga seburuk kata orangorang ko asal elu pakenya jangan jorok aja;baterenya tidak seburuk orangorang elu pakenya jangan jorok;baterai positif;general negatif
baterenya awet sih ga cepet kembung gitu;baterenya awet tidak cepat kembung;baterai positif;general negatif
makin lama dipake makin cepet habis baterainya;makin makin cepat habis baterainya;baterai negatif;baterai positif
batere iphone tuh jelek banget;batere tuh jelek;baterai negatif;general negatif
batere iphone ga seawet samsung apalagi sekarang covid sering main hp jadi boros banget;batere tidak seawet samsung covid main boros;baterai negatif;general negatif
wah bagus ini handphone pantas aja banyak yang nungguin;wah bagus handphone nungguin;general positif;general negatif
ga sia sia nungguin banget ip11 rilis keren bgt ternyata;tidak nungguin ip rilis keren;general positif;general negatif
ukurannya ideal ya ga kegedean;ukurannya ideal tidak kegedean;general positif;general negatif
mewah yang ga lebay gitu nih ip11 asik;mewah tidak lebay ip asik;general positif;general negatif
saatnya beralih ke ip11, bye handphone lama;beralih ip bye handphone;general positif;general negatif
desainnya masih sama aja kaya yg sebelum sebelumnya bosan;desainnya kaya bosan;general negatif;general positif
kurang suka sama desain nya, masih kegedean, kenapa ga lebih slim;kurang suka desain kegedean tidak lebih slim;general negatif;general positif
buat apasih make iphone, sistem operasinya ribet apalagi buat yg ga biasa pakai;apasih make sistem operasinya ribet tidak biasa pakai;general negatif;spesifikasi negatif
yaampun ip11 ga ada charger ga ada earphone nya dong, hft banget;yaampun ip tidak charger tidak earphone hft;general negatif;baterai negatif
kenapa charger dan earphonenya ga include sih, percuma aja spesifikasi mantep, tapi part yg cukup pentingnya ga ada;charger earphonenya tidak include spesifikasi mantep part cukup tidak;general negatif;baterai negatif
harganya affordabe banget buat experience yg luar biasa;harganya affordabe experience biasa;harga positif;harga negatif
harganya ga mahal kok utnuk kualitas sebagus ini, kalo ada yg bilang mahal emang lu aja yg ga mampu beli;harganya tidak mahal utnuk kualitas sebagus bilang mahal tidak mampu beli;harga positif;harga negatif
wah harganya cuma segitu? buat kualitas seperti ini? super worth it;wah harganya cuma segitu kualitas super sebanding;harga positif;harga negatif
harganya sesuai sama apa yang bakalan kita dapat, ga nyesel gais;harganya sesuai tidak nyesel gais;harga positif;harga negatif
Mahal banget sih ini ip11 buat produk kaya begini doang, masih banyak yg lebih murah;mahal ip produk kaya lebih murah;harga negatif;harga positif
ini sih terlalu mahal buat handphone doang;mahal handphone;harga negatif;harga positif
kenapa sih harga produk apple tuh mahal mahal banget;harga produk tuh mahal mahal;harga negatif;harga positif
apa harganya gabisa lebih murah ya, sebagus apasih sampai harganya segitu banget;harganya gabisa lebih murah sebagus apasih harganya segitu;harga negatif;harga positif
terlalu mahal ini harganya, ga bisa lebih murah apa iphone11;mahal harganya tidak bisa lebih murah;harga negatif;harga positif
mending beli produk lain yang harganya lebih terjangkau tapi kualitasnya ga kalah jauh;lebih beli produk harganya lebih terjangkau kualitasnya tidak kalah;harga negatif;harga positif
spesifikasinya asik nyaman buat dipake ngegame;spesifikasinya asik nyaman ngegame;spesifikasi positif;general positif
chipset yang ada di ip11 ini bikin performanya jauh lebih enteng dibanding iphone sebelum-sebelumnya;chipset ip performanya lebih enteng dibanding;spesifikasi positif;general positif
wahh mantap nih spesifikasinya iphone 11;wahh mantap spesifikasinya;spesifikasi positif;general positif
ga heran sih nih iphone11 mantap, toh iosnya make yang terbaru;tidak heran mantap iosnya make terbaru;spesifikasi positif;general positif
spesifikasi iphone11 mantap banget bisa dipake buat nyelam dengan aman;spesifikasi mantap bisa nyelam aman;spesifikasi positif;general positif
suka banget sama spesifikasinya ga nyesel beli;suka spesifikasinya tidak nyesel beli;spesifikasi positif;general negatif
pilihan ram nya dikit banget, harusnya bisa lebih bervariasi;pilihan ram dikit harusnya bisa lebih bervariasi;spesifikasi negatif;spesifikasi positif
spesifikasinya masih kurang sih kalo menurut gue apalagi harganya juga mahal;spesifikasinya kurang gue harganya mahal;spesifikasi negatif;harga negatif
masa ga ada fitur NFC nya sih percuma aja harga mahal tapi ga punya fitur yang lagi tren;tidak fitur nfc harga mahal tidak fitur tren;spesifikasi negatif;harga negatif
belum support 5g masih jelek;belum mendukung g jelek;spesifikasi negatif;general negatif
spesifikasinya ga beda jauh sama produk sebelumnya masih biasa aja cenderung jelek;spesifikasinya tidak beda produk biasa cenderung jelek;spesifikasi negatif;general negatif
belum ada fitur buat usb type c huh masih jelek;belum fitur usb type c huh jelek;spesifikasi negatif;general negatif
masih bnayak yang kurang nih spesifikasinya, belum terlalu oke;bnayak kurang spesifikasinya belum oke;spesifikasi negatif;general negatif
apple ga up to date, masa belum support 5g sih;tidak date belum mendukung g;spesifikasi negatif;general negatif
yah masih 4g coy, gausah dibeli lah, masih jelek;g coy gausah dibeli jelek;spesifikasi negatif;general negatif
wah ancur bgt nih ip11 kameranya auto mulus;wah ancur ip kameranya auto mulus;kamera positif;kamera negatif
fitur autofokusnya cakep banget cuy;fitur autofokusnya bagus cuy;kamera positif;general negatif
fitur night mode nya lumayan bgt dipake buat jepret jepret malem malem;fitur night mode lumayan jepret jepret malem malem;kamera positif;general negatif
ga salah beli nih, kameranya gue suka;tidak salah beli kameranya gue suka;kamera positif;kamera negatif
masih banyak produk lain yang kameranya lebih bagus dari ip11 nih, ga worth sih;produk kameranya lebih bagus ip tidak sebanding;kamera negatif;kamera positif
noise banget asli kalo dipake foto indoor malem malem, jelek;noise asli foto indoor malem malem jelek;kamera negatif;kamera positif
kameranya masih jelek, masih banyak handphone murah yang kameranya good;kameranya jelek handphone murah kameranya good;kamera negatif;kamera negatif,harga positif
the battery is good cukup bertahan;baterai good cukup bertahan;baterai positif;baterai negatif
lumayan kuat sih yang ini baterainya untuk intensitas pemakaian yang cukup tinggi;lumayan kuat baterainya intensitas pemakaian cukup;baterai positif;baterai negatif
iphone11 ini menggunakan chipset terkuat dan tercepat jadi sangat hemat baterai;chipset terkuat tercepat hemat baterai;baterai positif;baterai negatif
buat iphone 11 ini apple udah mengembangkan teknologi khusus yang bisa menekan pengonsumsian baterai jadi sepertinya jauh lebih hemat dari produk sebelumnya;udah mengembangkan teknologi khusus bisa menekan pengonsumsian baterai lebih hemat produk;baterai positif;baterai negatif
ip11 ini punya teknologi yang bisa menekan penggunaan daya sistem jadi walaupun kapasitasnya sedikit baterainya cukup tahan lama lho;ip teknologi bisa menekan penggunaan daya sistem walaupun kapasitasnya sedikit baterainya cukup tahan lho;baterai positif;baterai negatif,spesifikasi negatif
yaelah belum fast charging, lama nih kalo ngecharge pake charger bawaan, masa kudu beli charger yg lain lagi sih;yaelah belum cepat charger charge charger bawaan kudu beli charger;baterai negatif;baterai positif
udah mahal begini masa chargernya blm fast charging sih, kecewa dah;udah mahal chargernya belum cepat charger kecewa;baterai negatif;harga positif,baterai positif
kapasitas baterainya masih kalah dibanding produk lain yang lebih murah;kapasitas baterainya kalah dibanding produk lebih murah;baterai negatif;baterai positif,harga positif
