Tweet;Tweet_Parsed;True_Label;Pred_Label
layar nya enak dan nyaman buat nonton film atau youtube;layar  enak dan nyaman buat nonton film atau youtube;general positif;general positif,kamera positif
warna hitam nya cool banget;warna hitam  cool sekali;general positif;general negatif
desain hp nya mengkilap jadi gampang keliatan kalau ada lecet;desain   mengkilap jadi gampang keliatan kalau ada lecet;general negatif;general positif
lebih suka android dah daripada iphone;lebih suka android  daripada ;general negatif;general positif
gak menyesal beli iphone dengan harga segitu;tidak menyesal beli  dengan harga segitu;harga positif;harga negatif
harganya wajar itung itung investasi;harganya wajar itung itung investasi;harga positif;harga negatif
harga nya setimpal untuk pemakaian jangka lama;harga  setimpal untuk pemakaian jangka lama;harga positif;harga negatif
gue tiap tahun beli iphone tapi isi dompet gue masih aman ko;gue tiap tahun beli  tapi isi dompet gue masih aman ;harga positif;general negatif
emang mahal sih hp dengan harga segini;memang mahal   dengan harga segini;harga negatif;harga positif
harganya masih tetap mahal walaupun varian termurah;harganya masih tetap mahal walaupun varian termurah;harga negatif;harga positif
ga sanggup beli iphone 11 cuma bisa liat ulasannya aja;tidak sanggup beli  cuma bisa liat ulasannya ;harga negatif;general negatif
nabung satu abad baru bisa beli iphone 11;nabung satu abad baru bisa beli  ;harga negatif;general positif
harga iphone x sulit diterima akal;harga   sulit diterima akal;harga negatif;harga positif
iphone 11 masih kemahalan banget padahal kualitasnya gak jauh beda sama iphone x; masih kemahalan sekali padahal kualitasnya tidak jauh beda sama  ;harga negatif;general negatif
kapan lagi coba gua jual ginjal demi boba alias iphone11;kapan lagi coba aku jual ginjal demi boba alias  ;harga negatif;general positif
sistem operasinya bagus banget;sistem operasinya bagus sekali;spesifikasi positif;spesifikasi negatif
puas banget sistem operasinya lebih kencang dan bebas hambatan;puas sekali sistem operasinya lebih kencang dan bebas hambatan;spesifikasi positif;spesifikasi negatif
operasinya lancar banget membantu bisnis saya;operasinya lancar sekali membantu bisnis saya;spesifikasi positif;general positif
sistem operasi nya nyaman banget dipake dan ga lemot;sistem operasi  nyaman sekali digunakan dan tidak lambat;spesifikasi positif;spesifikasi negatif
selalu lancar jaya dan nyaman banget gak pernah lemot;selalu lancar jaya dan nyaman sekali tidak pernah lambat;spesifikasi positif;general positif
performa iphone x mumpuni banget gak usah diragukan lagi;performa   mumpuni sekali tidak usah diragukan lagi;spesifikasi positif;spesifikasi negatif
spesifikasi iphone x lebih unggul dari segi performa;spesifikasi   lebih unggul dari segi performa;spesifikasi positif;spesifikasi negatif
kecewa karena gak ada pemindai sidik jari;kecewa karena tidak ada pemindai sidik jari;spesifikasi negatif;general negatif
kecewa banget beberapa fitur dihilangkan oleh iphone;kecewa sekali beberapa fitur dihilangkan oleh ;spesifikasi negatif;general negatif
kenapa kalo mau upgrade storage di icloud harus bayar;kenapa kalau mau upgrade storage di icloud harus bayar;spesifikasi negatif;harga negatif
gaada tempat buat sd card ga kaya android;tidak tempat buat sd card tidak kaya android;spesifikasi negatif;general negatif
ribet banget harus pake splitter soalnya gabisa charge dan dengerin lagu secara bersamaan;ribet sekali harus menggunakan splitter soalnya gabisa charge dan dengerin lagu secara bersamaan;spesifikasi negatif;baterai negatif
kenapa sih pemindai sidik jarinya diilangin padahal hari gini kan pake masker mulu jadi ribet kalo pake pemindai wajah;kenapa  pemindai sidik jarinya diilangin padahal hari seperti kan menggunakan masker mulu jadi ribet kalau menggunakan pemindai wajah;spesifikasi negatif;general negatif
sumpah ya kenapa iphone tuh ukuran RAM nya segede semut;  kenapa  tuh ukuran ram  segede semut;spesifikasi negatif;general positif,spesifikasi positif
kamera nya cepet banget autofokus keren banget deh;kamera  cepat sekali autofokus keren sekali ;kamera positif;kamera negatif
keren deh kamera nya walaupun minim cahaya tetep memuaskan banget hasil fotonya terang dan jelas;keren  kamera  walaupun minim cahaya tetep memuaskan sekali hasil fotonya terang dan jelas;kamera positif;kamera negatif
kamera nya keren abis;kamera  keren abis;kamera positif;kamera negatif
kalo soal kamera gak usah ragu lagi sama iphone;kalau soal kamera tidak usah ragu lagi sama ;kamera positif;kamera negatif
kalo mau foto jarak dekat kurang bagus nih lensa kamera nya;kalau mau foto jarak dekat kurang bagus  lensa kamera ;kamera negatif;kamera positif
banyak yang ngeluh bentuk kamera nya kaya minuman bubble milk tea;banyak  ngeluh bentuk kamera  kaya minuman bubble milk tea;kamera negatif;general positif,kamera positif
kamera ip11 tuh hasil fotonya tuh warnanya jadi lebih kuning gitu aneh;kamera ip tuh hasil fotonya tuh warnanya jadi lebih kuning begitu aneh;kamera negatif;kamera positif,general negatif
hasil foto iphone 11 kurang bagus kalo gak ada cahaya matahari;hasil foto  kurang bagus kalau tidak ada cahaya matahari;kamera negatif;kamera positif
bagusan kamera samsung kemanamana daripada iphone x;bagusan kamera samsung kemanamana daripada  ;kamera negatif;kamera positif
kamera swafoto iphone 11 kurang mantap nih autofokusnya;kamera swafoto  kurang mantap  autofokusnya;kamera negatif;kamera positif
tingkat eksposur kamera ip11 kurang sempurna dibandingkan samsung s10;tingkat eksposur kamera ip kurang sempurna dibandingkan samsung s ;kamera negatif;kamera positif
kalo foto didalem ruangan hasilnya kurang mantap nih;kalau foto didalem ruangan hasilnya kurang mantap ;kamera negatif;kamera positif
pas awal pake tuh baterai hemat banget bisa tahan seharian; saat awal menggunakan tuh baterai hemat sekali bisa tahan seharian;baterai positif;baterai negatif
baterainya tahan lama banget;baterainya tahan lama sekali;baterai positif;baterai negatif
baterai iphone 11 gue masih aman ko walaupun dipake sepuluh jam nonton video;baterai  gue masih aman  walaupun digunakan sepuluh jam nonton video;baterai positif;baterai negatif,kamera positif
lumayan awet sih baterenya dipake main pubg berjam jam;lumayan awet  baterenya digunakan main pubg berjam jam;baterai positif;general positif
gue tepuk tangan sih batere nya ada peningkatan dibanding versi sebelumnya;gue tepuk tangan  batere  ada peningkatan dibanding versi sebelumnya;baterai positif;general positif
baterenya ga seburuk kata orangorang ko asal elu pakenya jangan jorok aja;baterenya tidak seburuk kata orangorang  asal elu pakenya jangan jorok ;baterai positif;general negatif
enaknya ip11 tuh pas charge lumayan cepet penuh nya;enaknya ip tuh saat charge lumayan cepat penuh ;baterai positif;baterai negatif
kalo charge nya pake charger iphone yang sesuai mah pasti cepet penuh koo baterenya;kalau charge  menggunakan charger   sesuai mah pasti cepat penuh koo baterenya;baterai positif;baterai negatif
baterenya awet sih ga cepet kembung gitu;baterenya awet  tidak cepat kembung begitu;baterai positif;general negatif
makin lama dipake makin cepet habis baterainya;makin lama digunakan makin cepat habis baterainya;baterai negatif;baterai positif
menurut aku baterai nya kurang awet;menurut aku baterai  kurang awet;baterai negatif;baterai positif
batere iphone tuh jelek banget;batere  tuh jelek sekali;baterai negatif;general negatif
batere iphone ga seawet samsung apalagi sekarang covid sering main hp jadi boros banget;batere  tidak seawet samsung apalagi sekarang covid sering main  jadi boros sekali;baterai negatif;general negatif
wah bagus ini handphone pantas aja banyak yang nungguin;wah bagus ini handphone pantas  banyak  nungguin;general positif;general negatif
ga sia sia nungguin banget ip11 rilis keren bgt ternyata;tidak kamu kamu nungguin sekali ip rilis keren sekali ternyata;general positif;general negatif
ukurannya ideal ya ga kegedean;ukurannya ideal  tidak kegedean;general positif;general negatif
mewah yang ga lebay gitu nih ip11 asik;mewah  tidak lebay begitu  ip asik;general positif;general negatif
saatnya beralih ke ip11, bye handphone lama;saatnya beralih ke ip bye handphone lama;general positif;general negatif
desainnya masih sama aja kaya yg sebelum sebelumnya bosan;desainnya masih sama  kaya  sebelum sebelumnya bosan;general negatif;general positif
kurang suka sama desain nya, masih kegedean, kenapa ga lebih slim;kurang suka sama desain  masih kegedean kenapa tidak lebih slim;general negatif;general positif
buat apasih make iphone, sistem operasinya ribet apalagi buat yg ga biasa pakai;buat apasih make  sistem operasinya ribet apalagi buat  tidak biasa pakai;general negatif;spesifikasi negatif
yaampun ip11 ga ada charger ga ada earphone nya dong, hft banget;yaampun ip tidak ada charger tidak ada earphone   hft sekali;general negatif;baterai negatif
kenapa charger dan earphonenya ga include sih, percuma aja spesifikasi mantep, tapi part yg cukup pentingnya ga ada;kenapa charger dan earphonenya tidak include  percuma  spesifikasi mantep tapi part  cukup pentingnya tidak ada;general negatif;baterai negatif,spesifikasi negatif
belum minat buat beli nih iphone 11, masih jelek menurut gue;belum minat buat beli   masih jelek menurut gue;general negatif;general positif
harganya affordabe banget buat experience yg luar biasa;harganya affordabe sekali buat experience  luar biasa;harga positif;harga negatif
harganya okelah ya buat spesifikasi kaya gini;harganya okelah  buat spesifikasi kaya seperti;harga positif;harga positif,spesifikasi positif
terjangkau sih menurut gue harganya iphone 11 ini, sesuai sama spec;terjangkau  menurut gue harganya  ini sesuai sama spesifikasi;harga positif;harga positif,spesifikasi positif
harganya ga mahal kok utnuk kualitas sebagus ini, kalo ada yg bilang mahal emang lu aja yg ga mampu beli;harganya tidak mahal kok utnuk kualitas sebagus ini kalau ada  bilang mahal memang kamu   tidak mampu beli;harga positif;harga negatif
wah harganya cuma segitu? buat kualitas seperti ini? super worth it;wah harganya cuma segitu buat kualitas seperti ini super sebanding it;harga positif;harga negatif
iphone11, harganya sesuai kok sama spesifikasi dan produknya; harganya sesuai kok sama spesifikasi dan produknya;harga positif;harga positif,spesifikasi positif
harganya sesuai sama apa yang bakalan kita dapat, ga nyesel gais;harganya sesuai sama apa  bakalan kita dapat tidak menyesal gais;harga positif;harga negatif
Mahal banget sih ini ip11 buat produk kaya begini doang, masih banyak yg lebih murah;mahal sekali  ini ip buat produk kaya begini  masih banyak  lebih murah;harga negatif;harga positif
kenapa sih harga produk apple tuh mahal mahal banget;kenapa  harga produk  tuh mahal mahal sekali;harga negatif;harga positif
mending beli produk lain yang harganya lebih terjangkau tapi kualitasnya ga kalah jauh;lebih baik beli produk lain  harganya lebih terjangkau tapi kualitasnya tidak kalah jauh;harga negatif;harga positif
ga heran sih nih iphone11 mantap, toh iosnya make yang terbaru;tidak heran    mantap toh iosnya make  terbaru;spesifikasi positif;general positif
pilihan ram nya dikit banget, harusnya bisa lebih bervariasi;pilihan ram  dikit sekali harusnya bisa lebih bervariasi;spesifikasi negatif;spesifikasi positif
kenapa ram nya cuma 4gb pengen yang lebih;kenapa ram  cuma gb menginginkan  lebih;spesifikasi negatif;spesifikasi positif
spesifikasinya masih kurang sih kalo menurut gue apalagi harganya juga mahal;spesifikasinya masih kurang  kalau menurut gue apalagi harganya juga mahal;spesifikasi negatif;harga positif,spesifikasi positif
masa ga ada fitur NFC nya sih percuma aja harga mahal tapi ga punya fitur yang lagi tren;masa tidak ada fitur nfc   percuma  harga mahal tapi tidak punya fitur  lagi tren;spesifikasi negatif;harga negatif
belum support 5g masih jelek;belum mendukung g masih jelek;spesifikasi negatif;general negatif
belum ada fitur buat usb type c huh masih jelek;belum ada fitur buat usb type c huh masih jelek;spesifikasi negatif;general negatif
apple ga up to date, masa belum support 5g sih; tidak up  date masa belum mendukung g ;spesifikasi negatif;general negatif
yah masih 4g coy, gausah dibeli lah, masih jelek; masih g coy gausah dibeli lah masih jelek;spesifikasi negatif;general negatif
wah ancur bgt nih ip11 kameranya auto mulus;wah ancur sekali  ip kameranya auto mulus;kamera positif;kamera negatif
fitur autofokusnya cakep banget cuy;fitur autofokusnya bagus sekali cuy;kamera positif;general negatif
fitur night mode nya lumayan bgt dipake buat jepret jepret malem malem;fitur night mode  lumayan sekali digunakan buat jepret jepret malem malem;kamera positif;general negatif
ga salah beli nih, kameranya gue suka;tidak salah beli  kameranya gue suka;kamera positif;kamera negatif
noise banget asli kalo dipake foto indoor malem malem, jelek;noise sekali asli kalau digunakan foto indoor malem malem jelek;kamera negatif;kamera positif
kameranya masih jelek, masih banyak handphone murah yang kameranya good;kameranya masih jelek masih banyak handphone murah  kameranya good;kamera negatif;kamera negatif,harga positif
the battery is good cukup bertahan; baterai is good cukup bertahan;baterai positif;baterai negatif
lumayan kuat sih yang ini baterainya untuk intensitas pemakaian yang cukup tinggi;lumayan kuat   ini baterainya untuk intensitas pemakaian  cukup tinggi;baterai positif;baterai negatif
chipsetnya mantap banget jadi bikin iphone 11 hemat baterai;chipset mantap sekali jadi membuat  hemat baterai;baterai positif;spesifikasi positif,baterai negatif
iphone11 ini menggunakan chipset terkuat dan tercepat jadi sangat hemat baterai; ini menggunakan chipset terkuat dan tercepat jadi sangat hemat baterai;baterai positif;spesifikasi negatif,baterai negatif
buat iphone 11 ini apple udah mengembangkan teknologi khusus yang bisa menekan pengonsumsian baterai jadi sepertinya jauh lebih hemat dari produk sebelumnya;buat  ini  udah mengembangkan teknologi khusus  bisa menekan pengonsumsian baterai jadi sepertinya jauh lebih hemat dari produk sebelumnya;baterai positif;baterai negatif
ip11 ini punya teknologi yang bisa menekan penggunaan daya sistem jadi walaupun kapasitasnya sedikit baterainya cukup tahan lama lho;ip ini punya teknologi  bisa menekan penggunaan daya sistem jadi walaupun kapasitasnya sedikit baterainya cukup tahan lama lho;baterai positif;baterai positif,spesifikasi negatif
udah mahal begini masa chargernya blm fast charging sih, kecewa dah;udah mahal begini masa chargernya belum cepat charger  kecewa ;baterai negatif;harga positif,baterai negatif
kapasitas baterainya masih kalah dibanding produk lain yang lebih murah;kapasitas baterainya masih kalah dibanding produk lain  lebih murah;baterai negatif;baterai positif,harga positif
